sku_id,week_start,units_sold,forecast_naive
SKU00008,2025-03-31,74,48.0
SKU00008,2025-04-07,53,86.0
SKU00008,2025-04-14,67,59.0
SKU00008,2025-04-21,63,20.0
SKU00008,2025-04-28,43,53.0
SKU00008,2025-05-05,43,46.0
SKU00008,2025-05-12,37,33.0
SKU00008,2025-05-19,53,58.0
SKU00008,2025-05-26,41,59.0
SKU00008,2025-06-02,42,44.0
SKU00008,2025-06-09,51,61.0
SKU00008,2025-06-16,36,64.0
SKU00008,2025-06-23,86,72.0
SKU00008,2025-06-30,70,58.0
SKU00008,2025-07-07,74,33.0
SKU00008,2025-07-14,62,63.0
SKU00008,2025-07-21,73,53.0
SKU00008,2025-07-28,53,67.0
SKU00008,2025-08-04,48,56.0
SKU00008,2025-08-11,37,92.0
SKU00008,2025-08-18,25,49.0
SKU00008,2025-08-25,41,74.0
SKU00008,2025-09-01,50,47.0
SKU00008,2025-09-08,68,56.0
SKU00008,2025-09-15,55,53.0
SKU00008,2025-09-22,65,65.0
SKU00008,2025-09-29,44,51.0
SKU00008,2025-10-06,49,60.0
SKU00008,2025-10-13,33,57.0
SKU00008,2025-10-20,41,75.0
SKU00008,2025-10-27,69,77.0
SKU00008,2025-11-03,90,78.0
SKU00008,2025-11-10,116,59.0
SKU00008,2025-11-17,75,83.0
SKU00008,2025-11-24,55,54.0
SKU00008,2025-12-01,98,87.0
SKU00008,2025-12-08,102,52.0
SKU00008,2025-12-15,78,102.0
SKU00008,2025-12-22,102,69.0
SKU00008,2025-12-29,51,77.0
SKU00009,2024-01-01,58,
SKU00009,2024-01-08,40,
SKU00009,2024-01-15,62,
SKU00009,2024-01-22,41,
SKU00009,2024-01-29,56,
SKU00009,2024-02-05,84,
SKU00009,2024-02-12,66,
SKU00009,2024-02-19,29,
SKU00009,2024-02-26,53,
SKU00009,2024-03-04,69,
SKU00009,2024-03-11,101,
SKU00009,2024-03-18,39,
SKU00009,2024-03-25,50,
SKU00009,2024-04-01,102,
SKU00009,2024-04-08,58,
SKU00009,2024-04-15,61,
SKU00009,2024-04-22,70,
SKU00009,2024-04-29,59,
SKU00009,2024-05-06,116,
SKU00009,2024-05-13,74,
SKU00009,2024-05-20,44,
SKU00009,2024-05-27,46,
SKU00009,2024-06-03,28,
SKU00009,2024-06-10,55,
SKU00009,2024-06-17,50,
SKU00009,2024-06-24,73,
SKU00009,2024-07-01,60,
SKU00009,2024-07-08,81,
SKU00009,2024-07-15,53,
SKU00009,2024-07-22,56,
SKU00009,2024-07-29,54,
SKU00009,2024-08-05,80,
SKU00009,2024-08-12,45,
SKU00009,2024-08-19,83,
SKU00009,2024-08-26,39,
SKU00009,2024-09-02,68,
SKU00009,2024-09-09,66,
SKU00009,2024-09-16,36,
SKU00009,2024-09-23,75,
SKU00009,2024-09-30,60,
SKU00009,2024-10-07,71,
SKU00009,2024-10-14,50,
SKU00009,2024-10-21,51,
SKU00009,2024-10-28,59,
SKU00009,2024-11-04,84,
SKU00009,2024-11-11,67,
SKU00009,2024-11-18,123,
SKU00009,2024-11-25,75,
SKU00009,2024-12-02,81,
SKU00009,2024-12-09,108,
SKU00009,2024-12-16,82,
SKU00009,2024-12-23,127,
SKU00009,2024-12-30,69,58.0
SKU00009,2025-01-06,37,40.0
SKU00009,2025-01-13,40,62.0
SKU00009,2025-01-20,41,41.0
SKU00009,2025-01-27,36,56.0
SKU00009,2025-02-03,35,84.0
SKU00009,2025-02-10,24,66.0
SKU00009,2025-02-17,48,29.0
SKU00009,2025-02-24,78,53.0
SKU00009,2025-03-03,33,69.0
SKU00009,2025-03-10,65,101.0
SKU00009,2025-03-17,38,39.0
SKU00009,2025-03-24,63,50.0
SKU00009,2025-03-31,39,102.0
SKU00009,2025-04-07,68,58.0
SKU00009,2025-04-14,58,61.0
SKU00009,2025-04-21,38,70.0
SKU00009,2025-04-28,55,59.0
SKU00009,2025-05-05,77,116.0
SKU00009,2025-05-12,52,74.0
SKU00009,2025-05-19,62,44.0
SKU00009,2025-05-26,61,46.0
SKU00009,2025-06-02,53,28.0
SKU00009,2025-06-09,46,55.0
SKU00009,2025-06-16,36,50.0
SKU00009,2025-06-23,51,73.0
SKU00009,2025-06-30,44,60.0
SKU00009,2025-07-07,42,81.0
SKU00009,2025-07-14,62,53.0
SKU00009,2025-07-21,44,56.0
SKU00009,2025-07-28,51,54.0
SKU00009,2025-08-04,92,80.0
SKU00009,2025-08-11,86,45.0
SKU00009,2025-08-18,70,83.0
SKU00009,2025-08-25,41,39.0
SKU00009,2025-09-01,46,68.0
SKU00009,2025-09-08,66,66.0
SKU00009,2025-09-15,43,36.0
SKU00009,2025-09-22,34,75.0
SKU00009,2025-09-29,47,60.0
SKU00009,2025-10-06,50,71.0
SKU00009,2025-10-13,53,50.0
SKU00009,2025-10-20,32,51.0
SKU00009,2025-10-27,101,59.0
SKU00009,2025-11-03,78,84.0
SKU00009,2025-11-10,76,67.0
SKU00009,2025-11-17,87,123.0
SKU00009,2025-11-24,78,75.0
SKU00009,2025-12-01,112,81.0
SKU00009,2025-12-08,87,108.0
SKU00009,2025-12-15,81,82.0
SKU00009,2025-12-22,53,127.0
SKU00009,2025-12-29,44,69.0
SKU00010,2024-01-01,59,
SKU00010,2024-01-08,57,
SKU00010,2024-01-15,56,
SKU00010,2024-01-22,44,
SKU00010,2024-01-29,44,
SKU00010,2024-02-05,50,
SKU00010,2024-02-12,63,
SKU00010,2024-02-19,45,
SKU00010,2024-02-26,68,
SKU00010,2024-03-04,37,
SKU00010,2024-03-11,49,
SKU00010,2024-03-18,67,
SKU00010,2024-03-25,48,
SKU00010,2024-04-01,42,
SKU00010,2024-04-08,107,
SKU00010,2024-04-15,75,
SKU00010,2024-04-22,26,
SKU00010,2024-04-29,35,
SKU00010,2024-05-06,86,
SKU00010,2024-05-13,69,
SKU00010,2024-05-20,82,
SKU00010,2024-05-27,51,
SKU00010,2024-06-03,56,
SKU00010,2024-06-10,48,
SKU00010,2024-06-17,72,
SKU00010,2024-06-24,40,
SKU00010,2024-07-01,53,
SKU00010,2024-07-08,37,
SKU00010,2024-07-15,47,
SKU00010,2024-07-22,50,
SKU00010,2024-07-29,56,
SKU00010,2024-08-05,29,
SKU00010,2024-08-12,39,
SKU00010,2024-08-19,80,
SKU00010,2024-08-26,35,
SKU00010,2024-09-02,26,
SKU00010,2024-09-09,48,
SKU00010,2024-09-16,79,
SKU00010,2024-09-23,75,
SKU00010,2024-09-30,43,
SKU00010,2024-10-07,52,
SKU00010,2024-10-14,71,
SKU00010,2024-10-21,95,
SKU00010,2024-10-28,70,
SKU00010,2024-11-04,76,
SKU00010,2024-11-11,76,
SKU00010,2024-11-18,94,
SKU00010,2024-11-25,98,
SKU00010,2024-12-02,75,
SKU00010,2024-12-09,83,
SKU00010,2024-12-16,107,
SKU00010,2024-12-23,76,
SKU00010,2024-12-30,80,59.0
SKU00010,2025-01-06,58,57.0
SKU00010,2025-01-13,34,56.0
SKU00010,2025-01-20,42,44.0
SKU00010,2025-01-27,53,44.0
SKU00010,2025-02-03,39,50.0
SKU00010,2025-02-10,35,63.0
SKU00010,2025-02-17,44,45.0
SKU00010,2025-02-24,26,68.0
SKU00010,2025-03-03,75,37.0
SKU00010,2025-03-10,49,49.0
SKU00010,2025-03-17,67,67.0
SKU00010,2025-03-24,32,48.0
SKU00010,2025-03-31,70,42.0
SKU00010,2025-04-07,63,107.0
SKU00010,2025-04-14,80,75.0
SKU00010,2025-04-21,59,26.0
SKU00010,2025-04-28,48,35.0
SKU00010,2025-05-05,36,86.0
SKU00010,2025-05-12,54,69.0
SKU00010,2025-05-19,42,82.0
SKU00010,2025-05-26,81,51.0
SKU00010,2025-06-02,30,56.0
SKU00010,2025-06-09,46,48.0
SKU00010,2025-06-16,32,72.0
SKU00010,2025-06-23,46,40.0
SKU00010,2025-06-30,41,53.0
SKU00010,2025-07-07,31,37.0
SKU00010,2025-07-14,76,47.0
SKU00010,2025-07-21,52,50.0
SKU00010,2025-07-28,50,56.0
SKU00010,2025-08-04,47,29.0
SKU00010,2025-08-11,27,39.0
SKU00010,2025-08-18,49,80.0
SKU00010,2025-08-25,81,35.0
SKU00010,2025-09-01,83,26.0
SKU00010,2025-09-08,39,48.0
SKU00010,2025-09-15,83,79.0
SKU00010,2025-09-22,45,75.0
SKU00010,2025-09-29,51,43.0
SKU00010,2025-10-06,57,52.0
SKU00010,2025-10-13,63,71.0
SKU00010,2025-10-20,54,95.0
SKU00010,2025-10-27,46,70.0
SKU00010,2025-11-03,79,76.0
SKU00010,2025-11-10,148,76.0
SKU00010,2025-11-17,87,94.0
SKU00010,2025-11-24,55,98.0
SKU00010,2025-12-01,93,75.0
SKU00010,2025-12-08,66,83.0
SKU00010,2025-12-15,82,107.0
SKU00010,2025-12-22,77,76.0
SKU00010,2025-12-29,35,80.0
SKU00011,2024-01-01,37,
SKU00011,2024-01-08,48,
SKU00011,2024-01-15,21,
SKU00011,2024-01-22,44,
SKU00011,2024-01-29,39,
SKU00011,2024-02-05,43,
SKU00011,2024-02-12,51,
SKU00011,2024-02-19,70,
SKU00011,2024-02-26,42,
SKU00011,2024-03-04,66,
SKU00011,2024-03-11,43,
SKU00011,2024-03-18,74,
SKU00011,2024-03-25,60,
SKU00011,2024-04-01,85,
SKU00011,2024-04-08,45,
SKU00011,2024-04-15,29,
SKU00011,2024-04-22,36,
SKU00011,2024-04-29,64,
SKU00011,2024-05-06,43,
SKU00011,2024-05-13,36,
SKU00011,2024-05-20,57,
SKU00011,2024-05-27,53,
SKU00011,2024-06-03,36,
SKU00011,2024-06-10,36,
SKU00011,2024-06-17,71,
SKU00011,2024-06-24,42,
SKU00011,2024-07-01,62,
SKU00011,2024-07-08,49,
SKU00011,2024-07-15,45,
SKU00011,2024-07-22,44,
SKU00011,2024-07-29,33,
SKU00011,2024-08-05,44,
SKU00011,2024-08-12,43,
SKU00011,2024-08-19,34,
SKU00011,2024-08-26,46,
SKU00011,2024-09-02,43,
SKU00011,2024-09-09,89,
SKU00011,2024-09-16,70,
SKU00011,2024-09-23,57,
SKU00011,2024-09-30,67,
SKU00011,2024-10-07,70,
SKU00011,2024-10-14,58,
SKU00011,2024-10-21,68,
SKU00011,2024-10-28,72,
SKU00011,2024-11-04,67,
SKU00011,2024-11-11,73,
SKU00011,2024-11-18,67,
SKU00011,2024-11-25,97,
SKU00011,2024-12-02,108,
SKU00011,2024-12-09,78,
SKU00011,2024-12-16,94,
SKU00011,2024-12-23,83,
SKU00011,2024-12-30,57,37.0
SKU00011,2025-01-06,47,48.0
SKU00011,2025-01-13,46,21.0
SKU00011,2025-01-20,43,44.0
SKU00011,2025-01-27,55,39.0
SKU00011,2025-02-03,20,43.0
SKU00011,2025-02-10,36,51.0
SKU00011,2025-02-17,29,70.0
SKU00011,2025-02-24,78,42.0
SKU00011,2025-03-03,66,66.0
SKU00011,2025-03-10,42,43.0
SKU00011,2025-03-17,69,74.0
SKU00011,2025-03-24,77,60.0
SKU00011,2025-03-31,35,85.0
SKU00011,2025-04-07,38,45.0
SKU00011,2025-04-14,31,29.0
SKU00011,2025-04-21,46,36.0
SKU00011,2025-04-28,64,64.0
SKU00011,2025-05-05,24,43.0
SKU00011,2025-05-12,53,36.0
SKU00011,2025-05-19,46,57.0
SKU00011,2025-05-26,74,53.0
SKU00011,2025-06-02,29,36.0
SKU00011,2025-06-09,54,36.0
SKU00011,2025-06-16,60,71.0
SKU00011,2025-06-23,41,42.0
SKU00011,2025-06-30,63,62.0
SKU00011,2025-07-07,44,49.0
SKU00011,2025-07-14,56,45.0
SKU00011,2025-07-21,63,44.0
SKU00011,2025-07-28,65,33.0
SKU00011,2025-08-04,55,44.0
SKU00011,2025-08-11,62,43.0
SKU00011,2025-08-18,57,34.0
SKU00011,2025-08-25,46,46.0
SKU00011,2025-09-01,64,43.0
SKU00011,2025-09-08,67,89.0
SKU00011,2025-09-15,44,70.0
SKU00011,2025-09-22,36,57.0
SKU00011,2025-09-29,106,67.0
SKU00011,2025-10-06,38,70.0
SKU00011,2025-10-13,56,58.0
SKU00011,2025-10-20,91,68.0
SKU00011,2025-10-27,86,72.0
SKU00011,2025-11-03,47,67.0
SKU00011,2025-11-10,74,73.0
SKU00011,2025-11-17,66,67.0
SKU00011,2025-11-24,75,97.0
SKU00011,2025-12-01,88,108.0
SKU00011,2025-12-08,75,78.0
SKU00011,2025-12-15,80,94.0
SKU00011,2025-12-22,64,83.0
SKU00011,2025-12-29,60,57.0
SKU00012,2024-01-01,38,
SKU00012,2024-01-08,48,
SKU00012,2024-01-15,43,
SKU00012,2024-01-22,40,
SKU00012,2024-01-29,47,
SKU00012,2024-02-05,46,
SKU00012,2024-02-12,63,
SKU00012,2024-02-19,46,
SKU00012,2024-02-26,56,
SKU00012,2024-03-04,39,
SKU00012,2024-03-11,59,
SKU00012,2024-03-18,62,
SKU00012,2024-03-25,63,
SKU00012,2024-04-01,24,
SKU00012,2024-04-08,70,
SKU00012,2024-04-15,55,
SKU00012,2024-04-22,61,
SKU00012,2024-04-29,42,
SKU00012,2024-05-06,77,
SKU00012,2024-05-13,47,
SKU00012,2024-05-20,77,
SKU00012,2024-05-27,47,
SKU00012,2024-06-03,59,
SKU00012,2024-06-10,42,
SKU00012,2024-06-17,50,
SKU00012,2024-06-24,53,
SKU00012,2024-07-01,67,
SKU00012,2024-07-08,35,
SKU00012,2024-07-15,38,
SKU00012,2024-07-22,105,
SKU00012,2024-07-29,54,
SKU00012,2024-08-05,56,
SKU00012,2024-08-12,47,
SKU00012,2024-08-19,58,
SKU00012,2024-08-26,65,
SKU00012,2024-09-02,30,
SKU00012,2024-09-09,64,
SKU00012,2024-09-16,28,
SKU00012,2024-09-23,61,
SKU00012,2024-09-30,36,
SKU00012,2024-10-07,28,
SKU00012,2024-10-14,33,
SKU00012,2024-10-21,69,
SKU00012,2024-10-28,73,
SKU00012,2024-11-04,70,
SKU00012,2024-11-11,108,
SKU00012,2024-11-18,52,
SKU00012,2024-11-25,135,
SKU00012,2024-12-02,99,
SKU00012,2024-12-09,88,
SKU00012,2024-12-16,74,
SKU00012,2024-12-23,58,
SKU00012,2024-12-30,96,38.0
SKU00012,2025-01-06,43,48.0
SKU00012,2025-01-13,60,43.0
SKU00012,2025-01-20,82,40.0
SKU00012,2025-01-27,39,47.0
SKU00012,2025-02-03,46,46.0
SKU00012,2025-02-10,40,63.0
SKU00012,2025-02-17,41,46.0
SKU00012,2025-02-24,51,56.0
SKU00012,2025-03-03,39,39.0
SKU00012,2025-03-10,65,59.0
SKU00012,2025-03-17,73,62.0
SKU00012,2025-03-24,31,63.0
SKU00012,2025-03-31,81,24.0
SKU00012,2025-04-07,46,70.0
SKU00012,2025-04-14,49,55.0
SKU00012,2025-04-21,51,61.0
SKU00012,2025-04-28,51,42.0
SKU00012,2025-05-05,53,77.0
SKU00012,2025-05-12,40,47.0
SKU00012,2025-05-19,62,77.0
SKU00012,2025-05-26,24,47.0
SKU00012,2025-06-02,46,59.0
SKU00012,2025-06-09,56,42.0
SKU00012,2025-06-16,64,50.0
SKU00012,2025-06-23,85,53.0
SKU00012,2025-06-30,38,67.0
SKU00012,2025-07-07,44,35.0
SKU00012,2025-07-14,53,38.0
SKU00012,2025-07-21,47,105.0
SKU00012,2025-07-28,116,54.0
SKU00012,2025-08-04,50,56.0
SKU00012,2025-08-11,42,47.0
SKU00012,2025-08-18,51,58.0
SKU00012,2025-08-25,56,65.0
SKU00012,2025-09-01,94,30.0
SKU00012,2025-09-08,48,64.0
SKU00012,2025-09-15,81,28.0
SKU00012,2025-09-22,54,61.0
SKU00012,2025-09-29,74,36.0
SKU00012,2025-10-06,51,28.0
SKU00012,2025-10-13,41,33.0
SKU00012,2025-10-20,54,69.0
SKU00012,2025-10-27,71,73.0
SKU00012,2025-11-03,92,70.0
SKU00012,2025-11-10,113,108.0
SKU00012,2025-11-17,98,52.0
SKU00012,2025-11-24,75,135.0
SKU00012,2025-12-01,80,99.0
SKU00012,2025-12-08,76,88.0
SKU00012,2025-12-15,74,74.0
SKU00012,2025-12-22,91,58.0
SKU00012,2025-12-29,9,96.0
SKU00013,2024-01-01,60,
SKU00013,2024-01-08,47,
SKU00013,2024-01-15,60,
SKU00013,2024-01-22,62,
SKU00013,2024-01-29,59,
SKU00013,2024-02-05,59,
SKU00013,2024-02-12,51,
SKU00013,2024-02-19,25,
SKU00013,2024-02-26,38,
SKU00013,2024-03-04,40,
SKU00013,2024-03-11,43,
SKU00013,2024-03-18,41,
SKU00013,2024-03-25,77,
SKU00013,2024-04-01,88,
SKU00013,2024-04-08,28,
SKU00013,2024-04-15,64,
SKU00013,2024-04-22,57,
SKU00013,2024-04-29,65,
SKU00013,2024-05-06,60,
SKU00013,2024-05-13,83,
SKU00013,2024-05-20,37,
SKU00013,2024-05-27,99,
SKU00013,2024-06-03,52,
SKU00013,2024-06-10,49,
SKU00013,2024-06-17,41,
SKU00013,2024-06-24,55,
SKU00013,2024-07-01,79,
SKU00013,2024-07-08,26,
SKU00013,2024-07-15,44,
SKU00013,2024-07-22,47,
SKU00013,2024-07-29,40,
SKU00013,2024-08-05,30,
SKU00013,2024-08-12,71,
SKU00013,2024-08-19,48,
SKU00013,2024-08-26,68,
SKU00013,2024-09-02,46,
SKU00013,2024-09-09,67,
SKU00013,2024-09-16,51,
SKU00013,2024-09-23,55,
SKU00013,2024-09-30,37,
SKU00013,2024-10-07,44,
SKU00013,2024-10-14,50,
SKU00013,2024-10-21,49,
SKU00013,2024-10-28,90,
SKU00013,2024-11-04,85,
SKU00013,2024-11-11,66,
SKU00013,2024-11-18,51,
SKU00013,2024-11-25,89,
SKU00013,2024-12-02,60,
SKU00013,2024-12-09,85,
SKU00013,2024-12-16,83,
SKU00013,2024-12-23,73,
SKU00013,2024-12-30,50,60.0
SKU00013,2025-01-06,78,47.0
SKU00013,2025-01-13,28,60.0
SKU00013,2025-01-20,64,62.0
SKU00013,2025-01-27,43,59.0
SKU00013,2025-02-03,18,59.0
SKU00013,2025-02-10,73,51.0
SKU00013,2025-02-17,32,25.0
SKU00013,2025-02-24,52,38.0
SKU00013,2025-03-03,71,40.0
SKU00013,2025-03-10,62,43.0
SKU00013,2025-03-17,18,41.0
SKU00013,2025-03-24,54,77.0
SKU00013,2025-03-31,63,88.0
SKU00013,2025-04-07,45,28.0
SKU00013,2025-04-14,85,64.0
SKU00013,2025-04-21,63,57.0
SKU00013,2025-04-28,27,65.0
SKU00013,2025-05-05,33,60.0
SKU00013,2025-05-12,75,83.0
SKU00013,2025-05-19,42,37.0
SKU00013,2025-05-26,22,99.0
SKU00013,2025-06-02,58,52.0
SKU00013,2025-06-09,63,49.0
SKU00013,2025-06-16,42,41.0
SKU00013,2025-06-23,77,55.0
SKU00013,2025-06-30,42,79.0
SKU00013,2025-07-07,72,26.0
SKU00013,2025-07-14,40,44.0
SKU00013,2025-07-21,76,47.0
SKU00013,2025-07-28,20,40.0
SKU00013,2025-08-04,59,30.0
SKU00013,2025-08-11,37,71.0
SKU00013,2025-08-18,48,48.0
SKU00013,2025-08-25,79,68.0
SKU00013,2025-09-01,57,46.0
SKU00013,2025-09-08,38,67.0
SKU00013,2025-09-15,45,51.0
SKU00013,2025-09-22,44,55.0
SKU00013,2025-09-29,81,37.0
SKU00013,2025-10-06,89,44.0
SKU00013,2025-10-13,48,50.0
SKU00013,2025-10-20,48,49.0
SKU00013,2025-10-27,84,90.0
SKU00013,2025-11-03,99,85.0
SKU00013,2025-11-10,84,66.0
SKU00013,2025-11-17,75,51.0
SKU00013,2025-11-24,89,89.0
SKU00013,2025-12-01,81,60.0
SKU00013,2025-12-08,99,85.0
SKU00013,2025-12-15,93,83.0
SKU00013,2025-12-22,101,73.0
SKU00013,2025-12-29,26,50.0
SKU00014,2024-01-01,56,
SKU00014,2024-01-08,41,
SKU00014,2024-01-15,35,
SKU00014,2024-01-22,56,
SKU00014,2024-01-29,34,
SKU00014,2024-02-05,80,
SKU00014,2024-02-12,23,
SKU00014,2024-02-19,62,
SKU00014,2024-02-26,51,
SKU00014,2024-03-04,67,
SKU00014,2024-03-11,43,
SKU00014,2024-03-18,47,
SKU00014,2024-03-25,68,
SKU00014,2024-04-01,51,
SKU00014,2024-04-08,59,
SKU00014,2024-04-15,50,
SKU00014,2024-04-22,82,
SKU00014,2024-04-29,60,
SKU00014,2024-05-06,46,
SKU00014,2024-05-13,59,
SKU00014,2024-05-20,56,
SKU00014,2024-05-27,24,
SKU00014,2024-06-03,68,
SKU00014,2024-06-10,35,
SKU00014,2024-06-17,50,
SKU00014,2024-06-24,38,
SKU00014,2024-07-01,44,
SKU00014,2024-07-08,41,
SKU00014,2024-07-15,75,
SKU00014,2024-07-22,62,
SKU00014,2024-07-29,44,
SKU00014,2024-08-05,60,
SKU00014,2024-08-12,28,
SKU00014,2024-08-19,65,
SKU00014,2024-08-26,73,
SKU00014,2024-09-02,39,
SKU00014,2024-09-09,64,
SKU00014,2024-09-16,27,
SKU00014,2024-09-23,38,
SKU00014,2024-09-30,74,
SKU00014,2024-10-07,51,
SKU00014,2024-10-14,43,
SKU00014,2024-10-21,52,
SKU00014,2024-10-28,62,
SKU00014,2024-11-04,97,
SKU00014,2024-11-11,121,
SKU00014,2024-11-18,113,
SKU00014,2024-11-25,100,
SKU00014,2024-12-02,104,
SKU00014,2024-12-09,78,
SKU00014,2024-12-16,100,
SKU00014,2024-12-23,95,
SKU00014,2024-12-30,55,56.0
SKU00014,2025-01-06,57,41.0
SKU00014,2025-01-13,50,35.0
SKU00014,2025-01-20,46,56.0
SKU00014,2025-01-27,63,34.0
SKU00014,2025-02-03,44,80.0
SKU00014,2025-02-10,47,23.0
SKU00014,2025-02-17,50,62.0
SKU00014,2025-02-24,56,51.0
SKU00014,2025-03-03,47,67.0
SKU00014,2025-03-10,62,43.0
SKU00014,2025-03-17,49,47.0
SKU00014,2025-03-24,46,68.0
SKU00014,2025-03-31,45,51.0
SKU00014,2025-04-07,65,59.0
SKU00014,2025-04-14,40,50.0
SKU00014,2025-04-21,52,82.0
SKU00014,2025-04-28,42,60.0
SKU00014,2025-05-05,93,46.0
SKU00014,2025-05-12,60,59.0
SKU00014,2025-05-19,54,56.0
SKU00014,2025-05-26,85,24.0
SKU00014,2025-06-02,79,68.0
SKU00014,2025-06-09,53,35.0
SKU00014,2025-06-16,66,50.0
SKU00014,2025-06-23,74,38.0
SKU00014,2025-06-30,44,44.0
SKU00014,2025-07-07,66,41.0
SKU00014,2025-07-14,66,75.0
SKU00014,2025-07-21,59,62.0
SKU00014,2025-07-28,84,44.0
SKU00014,2025-08-04,37,60.0
SKU00014,2025-08-11,54,28.0
SKU00014,2025-08-18,46,65.0
SKU00014,2025-08-25,68,73.0
SKU00014,2025-09-01,59,39.0
SKU00014,2025-09-08,59,64.0
SKU00014,2025-09-15,30,27.0
SKU00014,2025-09-22,44,38.0
SKU00014,2025-09-29,54,74.0
SKU00014,2025-10-06,64,51.0
SKU00014,2025-10-13,43,43.0
SKU00014,2025-10-20,64,52.0
SKU00014,2025-10-27,75,62.0
SKU00014,2025-11-03,86,97.0
SKU00014,2025-11-10,65,121.0
SKU00014,2025-11-17,100,113.0
SKU00014,2025-11-24,64,100.0
SKU00014,2025-12-01,102,104.0
SKU00014,2025-12-08,64,78.0
SKU00014,2025-12-15,78,100.0
SKU00014,2025-12-22,81,95.0
SKU00014,2025-12-29,40,55.0
SKU00015,2024-01-01,57,
SKU00015,2024-01-08,86,
SKU00015,2024-01-15,33,
SKU00015,2024-01-22,50,
SKU00015,2024-01-29,25,
SKU00015,2024-02-05,43,
SKU00015,2024-02-12,52,
SKU00015,2024-02-19,61,
SKU00015,2024-02-26,46,
SKU00015,2024-03-04,65,
SKU00015,2024-03-11,54,
SKU00015,2024-03-18,56,
SKU00015,2024-03-25,60,
SKU00015,2024-04-01,53,
SKU00015,2024-04-08,37,
SKU00015,2024-04-15,52,
SKU00015,2024-04-22,36,
SKU00015,2024-04-29,49,
SKU00015,2024-05-06,35,
SKU00015,2024-05-13,30,
SKU00015,2024-05-20,71,
SKU00015,2024-05-27,59,
SKU00015,2024-06-03,53,
SKU00015,2024-06-10,57,
SKU00015,2024-06-17,89,
SKU00015,2024-06-24,45,
SKU00015,2024-07-01,33,
SKU00015,2024-07-08,68,
SKU00015,2024-07-15,82,
SKU00015,2024-07-22,25,
SKU00015,2024-07-29,70,
SKU00015,2024-08-05,41,
SKU00015,2024-08-12,43,
SKU00015,2024-08-19,65,
SKU00015,2024-08-26,53,
SKU00015,2024-09-02,71,
SKU00015,2024-09-09,58,
SKU00015,2024-09-16,52,
SKU00015,2024-09-23,38,
SKU00015,2024-09-30,47,
SKU00015,2024-10-07,41,
SKU00015,2024-10-14,63,
SKU00015,2024-10-21,59,
SKU00015,2024-10-28,82,
SKU00015,2024-11-04,90,
SKU00015,2024-11-11,103,
SKU00015,2024-11-18,96,
SKU00015,2024-11-25,66,
SKU00015,2024-12-02,65,
SKU00015,2024-12-09,79,
SKU00015,2024-12-16,82,
SKU00015,2024-12-23,93,
SKU00015,2024-12-30,60,57.0
SKU00015,2025-01-06,59,86.0
SKU00015,2025-01-13,52,33.0
SKU00015,2025-01-20,78,50.0
SKU00015,2025-01-27,46,25.0
SKU00015,2025-02-03,22,43.0
SKU00015,2025-02-10,50,52.0
SKU00015,2025-02-17,23,61.0
SKU00015,2025-02-24,33,46.0
SKU00015,2025-03-03,63,65.0
SKU00015,2025-03-10,50,54.0
SKU00015,2025-03-17,39,56.0
SKU00015,2025-03-24,58,60.0
SKU00015,2025-03-31,44,53.0
SKU00015,2025-04-07,48,37.0
SKU00015,2025-04-14,49,52.0
SKU00015,2025-04-21,82,36.0
SKU00015,2025-04-28,67,49.0
SKU00015,2025-05-05,87,35.0
SKU00015,2025-05-12,56,30.0
SKU00015,2025-05-19,62,71.0
SKU00015,2025-05-26,60,59.0
SKU00015,2025-06-02,33,53.0
SKU00015,2025-06-09,36,57.0
SKU00015,2025-06-16,53,89.0
SKU00015,2025-06-23,52,45.0
SKU00015,2025-06-30,75,33.0
SKU00015,2025-07-07,25,68.0
SKU00015,2025-07-14,61,82.0
SKU00015,2025-07-21,66,25.0
SKU00015,2025-07-28,45,70.0
SKU00015,2025-08-04,78,41.0
SKU00015,2025-08-11,41,43.0
SKU00015,2025-08-18,33,65.0
SKU00015,2025-08-25,48,53.0
SKU00015,2025-09-01,74,71.0
SKU00015,2025-09-08,51,58.0
SKU00015,2025-09-15,53,52.0
SKU00015,2025-09-22,50,38.0
SKU00015,2025-09-29,42,47.0
SKU00015,2025-10-06,74,41.0
SKU00015,2025-10-13,47,63.0
SKU00015,2025-10-20,37,59.0
SKU00015,2025-10-27,56,82.0
SKU00015,2025-11-03,65,90.0
SKU00015,2025-11-10,86,103.0
SKU00015,2025-11-17,102,96.0
SKU00015,2025-11-24,86,66.0
SKU00015,2025-12-01,86,65.0
SKU00015,2025-12-08,118,79.0
SKU00015,2025-12-15,102,82.0
SKU00015,2025-12-22,109,93.0
SKU00015,2025-12-29,41,60.0
SKU00016,2024-01-01,47,
SKU00016,2024-01-08,37,
SKU00016,2024-01-15,30,
SKU00016,2024-01-22,64,
SKU00016,2024-01-29,46,
SKU00016,2024-02-05,44,
SKU00016,2024-02-12,53,
SKU00016,2024-02-19,79,
SKU00016,2024-02-26,41,
SKU00016,2024-03-04,50,
SKU00016,2024-03-11,64,
SKU00016,2024-03-18,55,
SKU00016,2024-03-25,59,
SKU00016,2024-04-01,49,
SKU00016,2024-04-08,72,
SKU00016,2024-04-15,56,
SKU00016,2024-04-22,50,
SKU00016,2024-04-29,61,
SKU00016,2024-05-06,40,
SKU00016,2024-05-13,45,
SKU00016,2024-05-20,59,
